force,angle
-26.3803,33.1575
-26.3305,33.1795
-26.4705,33.0916
-26.5298,33.2673
-26.5116,33.4651
-26.5924,33.5530
-26.6546,33.7727
-26.7864,33.7947
-26.8106,33.9485
-26.8038,33.8606
-26.9299,33.9045
-26.7633,33.6848
-26.3847,33.4212
-25.8655,33.4651
-25.6503,33.3552
-25.6491,33.3333
-25.5543,33.2014
-25.3042,32.6301
-24.8978,32.2346
-24.3143,31.8611
-23.9004,31.7293
-23.6195,31.3557
-23.4116,30.8503
-23.1253,30.6087
-22.8253,30.5647
-22.5856,29.9275
-22.3183,29.7517
-21.9625,29.8176
-21.8584,29.4002
-21.8157,28.9607
-21.5189,28.8948
-21.2948,28.7190
-21.2119,28.4114
-20.9946,28.1257
-20.7184,27.8621
-20.4733,27.4885
-20.2688,27.0711
-20.0107,26.8733
-19.7336,26.6755
-19.5608,26.4338
-19.4107,26.0383
-19.2382,25.5769
-18.9447,25.0056
-18.5639,24.8298
-18.2373,24.8079
-18.1182,24.5662
-18.0913,24.6321
-18.0404,24.5881
-18.0316,24.2366
-17.8929,24.0828
-17.7210,23.8850
-17.6078,23.5994
-17.4507,23.3357
-17.1987,22.9182
-16.9518,22.4348
-16.6617,22.1931
-16.3491,21.7537
-16.1992,21.5999
-15.9924,21.1604
-15.7151,20.8308
-15.3451,20.4133
-15.0256,20.1057
-14.7875,19.7542
-14.5689,19.4465
-14.3209,19.0950
-14.1235,18.8753
-13.9001,18.5676
-13.6622,18.3259
-13.3934,17.9304
-13.1714,17.5129
-12.8732,17.4910
-12.6797,17.4031
-12.6139,17.1834
-12.4699,16.9417
-12.2735,16.7000
-12.0915,16.3704
-11.9367,16.1067
-11.7048,15.9529
-11.4060,15.7771
-11.2270,15.4255
-11.0139,15.0300
-10.6993,14.5466
-10.3366,14.5247
-9.9832,14.3049
-9.7895,14.1511
-9.6463,13.7556
-9.4371,13.4700
-9.1377,13.1843
-8.8696,12.8767
-8.5904,12.8328
-8.3521,12.7229
-8.1921,12.2835
-7.9803,11.9758
-7.6360,11.4705
-7.2281,11.1628
-6.7472,11.0530
-6.4083,11.0090
-6.2978,11.0530
-6.2984,10.8772
-6.2704,10.7234
-6.1282,10.5037
-5.8993,10.1961
-5.6693,10.0203
-5.3916,9.7346
-5.1321,9.4710
-4.7715,9.2952
-4.4648,8.9876
-4.1803,8.6799
-3.8336,8.5042
-3.5598,8.2405
-3.2513,8.1306
-2.9845,7.9548
-2.7890,7.7571
-2.5698,7.7131
-2.3957,7.4055
-2.2517,7.2297
-2.0122,7.1419
-1.7997,6.9441
-1.6201,6.7683
-1.4176,6.5925
-1.1719,6.4827
-0.9672,6.2629
-0.8336,6.2190
-0.6383,6.0652
-0.4541,5.8235
-0.2617,5.7576
-0.0992,5.5378
0.0359,5.3840
0.1605,5.2742
0.2647,5.2302
0.3468,5.0984
0.3870,5.0325
0.4835,4.7688
0.6156,4.5711
0.7257,4.6589
0.8272,4.3513
0.9189,4.1755
1.0587,4.1755
1.1354,4.1096
1.1674,3.9558
1.2121,3.8899
1.2507,3.8240
1.2519,3.7141
1.2467,3.6482
1.2386,3.6043
1.2255,3.5383
1.2000,3.4504
1.1748,3.3845
1.1597,3.4504
1.1453,3.3186
1.1253,3.2966
1.1108,3.1209
1.1106,3.0769
1.1124,2.9670
1.1064,2.8792
1.1019,2.6814
1.0942,2.5056
1.0986,2.4177
1.0997,2.1980
1.0945,2.0003
1.0974,1.8245
1.1046,1.7805
1.0936,1.6926
1.0743,1.5169
1.0684,1.3630
1.0609,1.2752
1.0488,0.8577
1.0454,0.6379
1.0419,0.4622
1.0196,-0.3069
0.9934,-0.6804
0.9583,-0.5486
0.9155,-0.3948
0.8859,-0.0872
0.8644,0.1326
0.8372,0.1765
0.8198,0.0667
0.8146,0.1765
0.8102,0.1545
0.8066,0.1326
0.8037,0.1765
0.8000,0.1106
0.7980,0.1985
0.7964,0.1326
0.7935,0.1545
0.7904,0.1326
0.7871,0.2205
0.7856,0.0886
0.7843,0.1106
0.7828,0.1545
0.7824,0.1545
0.7817,0.0447
0.7787,0.1765
0.7775,0.1106
0.7766,0.1545
0.7744,0.0886
0.7724,0.1545
0.7718,0.1106
0.7693,0.1545
0.7678,0.1545
0.7658,0.0667
0.7639,0.0667
0.7632,0.1106
0.7625,0.1545
0.7615,0.1106
