force,angle
11.0616,-9.2871
10.9192,-8.6938
10.7532,-8.0566
10.6069,-7.2876
10.4853,-6.6064
10.3509,-6.0571
10.2243,-5.5957
10.1017,-5.0244
10.0071,-4.7387
9.9093,-4.2993
9.8201,-4.0136
9.7771,-3.7500
9.7003,-3.2886
9.6083,-3.1128
9.4931,-2.6733
9.4043,-2.4316
9.2857,-2.0581
9.1201,-1.6626
8.8998,-1.5088
8.6688,-1.4209
8.4013,-1.0913
8.1082,-0.9155
7.6703,-0.6958
6.9574,-0.6958
5.8653,-0.7178
4.3679,-0.7617
2.9398,-0.7178
2.0698,-0.5639
1.6450,0.1172
1.3405,0.4029
1.0958,0.4907
1.0711,0.0952
1.5910,-0.5859
2.6979,-0.8276
4.0915,-1.0034
5.6606,-1.1352
7.3563,-1.2231
8.9605,-1.2011
10.2444,-1.7505
11.1360,-4.5849
11.0523,-4.7168
10.6618,-6.1889
10.8229,-6.9360
11.0020,-8.1445
11.1419,-8.9575
11.2691,-9.7046
11.3984,-10.6494
11.5245,-11.7700
11.6690,-13.1543
11.8514,-14.4507
12.0449,-15.3955
12.2445,-16.5600
12.4279,-17.5708
12.6138,-18.4936
12.8074,-19.2187
13.0368,-20.2954
13.2195,-21.1743
13.3493,-22.0093
13.5149,-23.2397
13.7007,-23.8110
13.8943,-24.3603
14.0701,-24.8657
14.2245,-24.9316
14.3304,-25.3052
14.3874,-25.7226
14.4514,-25.7007
14.4739,-25.6347
14.3884,-25.5249
14.2116,-25.0415
13.9677,-24.0307
13.7208,-23.2397
13.5178,-22.0532
13.3218,-20.9106
13.1011,-20.3833
12.8675,-19.2627
12.6691,-18.2739
12.4824,-17.4389
12.3226,-16.9775
12.1585,-15.8349
11.9839,-14.5605
11.7990,-13.8354
11.6096,-13.0224
11.4363,-12.2314
11.2889,-11.2207
11.1389,-10.6933
10.9781,-10.0342
10.8394,-9.6606
10.7325,-9.1772
10.6382,-8.8476
10.5624,-8.4741
10.4898,-8.0786
10.4123,-7.8149
10.3342,-7.4194
10.2776,-7.2876
10.2200,-6.7822
10.1609,-6.6064
10.0845,-6.1011
10.0147,-5.8813
9.9340,-5.2881
9.8761,-5.1782
9.8203,-4.7168
9.7613,-4.6069
9.6945,-4.6069
9.6677,-3.8159
9.5905,-3.7280
9.4574,-3.6621
9.3590,-3.2226
9.3000,-2.9370
9.1597,-2.6733
8.9516,-2.3657
8.6556,-2.2558
8.2864,-2.1679
7.7187,-2.1460
6.9002,-2.2119
5.8599,-2.2119
4.6986,-2.2119
4.1785,-2.1899
4.7355,-2.2558
6.1481,-2.2339
8.0179,-2.3657
9.8152,-3.8379
10.5301,-4.1894
10.4869,-5.7715
10.6015,-6.7602
10.7804,-8.4961
10.9647,-9.8144
11.1745,-11.4404
11.4057,-12.7148
11.6390,-13.9892
11.8667,-15.3076
12.0908,-16.4941
12.3223,-17.9883
12.5535,-18.9111
12.8244,-20.6030
13.1204,-21.3501
13.2990,-22.7124
13.5065,-23.4375
13.7352,-24.2944
13.9362,-24.7998
14.1322,-25.7666
14.2777,-26.2060
14.4312,-26.7993
14.5664,-27.4585
14.7041,-27.4145
14.8028,-27.4145
14.7765,-27.4145
14.7838,-27.4585
14.7874,-27.3486
14.6781,-27.3266
14.5436,-27.1948
14.4459,-27.2168
14.3793,-27.1509
14.3385,-27.0630
14.2854,-26.9092
14.2010,-26.7773
14.1005,-26.6894
14.0135,-26.3818
13.9330,-25.8545
13.8384,-24.9975
13.7242,-24.4262
13.5855,-23.9868
13.4555,-23.5693
13.3361,-22.9321
13.2330,-22.7563
13.1457,-22.4487
13.0762,-21.8774
13.0108,-21.1743
12.9093,-20.8227
12.7264,-20.3613
12.5680,-19.8999
12.4676,-19.3725
12.3825,-18.9111
12.3436,-18.5595
12.3100,-18.0761
12.2455,-17.6147
12.1736,-17.2851
12.0782,-16.7798
11.9904,-16.4721
11.9075,-15.9228
11.8230,-15.3515
11.7292,-14.8901
11.6246,-14.6264
11.5298,-14.1870
11.4487,-13.8135
11.3819,-13.7475
11.3143,-13.3740
11.2750,-13.1103
11.2193,-12.5830
11.1435,-12.1875
11.0727,-11.9238
11.0019,-11.4404
10.9227,-11.1108
10.8403,-10.5395
10.7605,-10.3198
10.6725,-9.7485
10.5841,-9.3310
10.4904,-9.1772
10.3978,-8.7817
10.3366,-8.3642
10.2759,-7.9248
10.2022,-7.5732
10.1177,-7.1997
10.0414,-7.1338
9.9574,-6.6504
9.9049,-6.3428
9.8496,-5.5517
9.7627,-5.2441
9.6230,-4.6948
9.4869,-4.5190
9.3860,-4.2553
9.3026,-3.9477
9.2167,-3.7719
9.0735,-3.5083
8.7557,-3.4204
8.1229,-3.3105
7.1617,-3.3984
5.7565,-3.3764
4.0701,-3.2226
2.7016,-3.2007
1.7360,-2.6953
1.0900,-1.5307
0.6831,-1.5088
0.4142,-1.4868
0.2195,-1.4648
0.0927,-1.4428
0.0286,-1.5307
0.0144,-1.4648
0.0156,-1.5088
0.0151,-1.4428
0.0154,-1.4868
0.0153,-1.5307
0.0143,-1.4648
0.0155,-1.4648
0.0159,-1.4868
0.0160,-1.5088
0.0154,-1.5088
0.0155,-1.5088
0.0171,-1.4868
0.0171,-1.5307
0.0177,-1.4868
0.0178,-1.4428
0.0174,-1.5307
0.0164,-1.5088
0.0177,-1.4868
0.0191,-1.4648
0.0186,-1.3989
0.0181,-1.5527
0.0184,-1.3989
0.0179,-1.4868
0.0188,-1.4868
0.0192,-1.4648
0.0185,-1.4428
0.0187,-1.4648
0.0183,-1.4648
0.0192,-1.4209
0.0198,-1.3989
0.0188,-1.5088
0.0168,-1.4868
0.0178,-1.5527
0.0198,-1.4648
0.0198,-1.4209
0.0193,-1.5088
0.0193,-1.5088
0.0191,-1.4209
0.0195,-1.3989
0.0202,-1.3550
0.0199,-1.4868
0.0194,-1.5307
0.0203,-1.5088
0.0197,-1.4868
0.0200,-1.5527
0.0190,-1.4209
0.0196,-1.4868
0.0202,-1.4428
0.0192,-1.5307
0.0195,-1.5527
0.0200,-1.4648
0.0192,-1.4428
0.0188,-1.5088
0.0191,-1.4428
0.0197,-1.4209
0.0178,-1.4428
0.0183,-1.4209
0.0188,-1.5527
0.0194,-1.5088
0.0185,-1.5088
0.0170,-1.4868
0.0169,-1.4428
0.0174,-1.5088
0.0157,-1.4428
0.0155,-1.3989
0.0132,-1.3550
0.0105,-1.4648
0.0297,-1.4868
0.0231,-1.4868
0.0070,-1.4428
0.0091,-1.4868
0.0014,-1.4648
0.0023,-1.3989
0.0201,-1.5088
0.0139,-1.4428
0.0138,-1.6186
0.0218,-1.6845
0.0057,-1.7285
0.0181,-1.6626
0.0479,-1.8603
0.0654,-2.0581
0.0516,-2.0361
0.0358,-1.5967
0.0362,-1.3330
0.0173,-1.5747
0.0138,-1.4209
-0.0011,-1.5307
0.0020,-1.3989
0.0072,-1.5088
0.0034,-1.3989
0.0117,-1.4428
0.0150,-1.3989
-0.0070,-1.2671
-0.0132,-1.3550
-0.0028,-1.3769
0.0003,-1.3550
0.0016,-1.3330
0.0014,-1.3330
0.0034,-1.4209
0.0070,-1.3110
0.0063,-1.3989
0.0018,-1.3330
0.0013,-1.2671
0.0018,-1.3330
0.0009,-1.4648
0.0003,-1.2671
-0.0001,-1.3330
0.0019,-1.3989
0.0053,-1.2890
0.0067,-1.3330
0.0068,-1.3550
0.0068,-1.2890
0.0094,-1.4209
0.0104,-1.3769
0.0105,-1.3769
0.0126,-1.3110
0.0184,-1.3550
0.0260,-1.3330
0.0331,-1.2671
0.0330,-1.2451
0.0251,-1.2231
0.0202,-1.2671
0.0202,-1.2671
0.0181,-1.3550
0.0151,-1.3330
0.0174,-1.3330
0.0240,-1.2451
0.0279,-1.2011
0.0035,-1.2890
-0.0018,-1.2451
0.0047,-1.3110
-0.0539,-1.3110
-0.0147,-1.3550
0.0286,-1.3110
0.0144,-1.2231
0.0107,-1.3330
0.0094,-1.2011
0.0083,-1.3550
0.0080,-1.2231
0.0086,-1.2890
0.0080,-1.3330
0.0082,-1.2231
0.0096,-1.3550
0.0094,-1.3769
0.0093,-1.2890
0.0084,-1.3330
0.0078,-1.2890
0.0284,-1.1572
0.1798,-1.2671
0.2712,-1.2011
0.2915,-1.2231
0.4918,-1.3330
0.7613,-1.5967
1.0990,-1.4209
1.6126,-1.4868
2.1257,-1.5307
2.6779,-1.5967
3.2016,-1.6626
4.0460,-1.6406
5.3861,-1.5527
6.6594,-1.6406
7.6572,-1.5967
8.3442,-1.5527
8.9033,-1.6406
9.4678,-1.3110
10.2597,-1.2671
11.1099,-1.2011
11.9050,-1.2671
12.6454,-7.5073
11.9787,-6.6504
10.7176,-7.9028
10.7201,-8.7158
10.9517,-10.2978
11.1178,-11.5283
11.2900,-12.6489
11.4722,-13.8354
11.6550,-14.8242
11.8274,-15.8130
11.9981,-17.1313
12.1757,-18.6694
12.3619,-19.8559
12.5563,-21.3940
12.7266,-23.0859
12.8838,-24.2944
13.0600,-25.3052
