t,Ax,Ay,Bx,By
5.705700E0,3.142354E-1,1.199623E-2,2.844400E-1,-4.217842E-3
5.739067E0,3.124216E-1,1.195384E-2,2.821611E-1,-3.338636E-3
5.772433E0,3.106250E-1,1.188059E-2,2.799992E-1,-2.533982E-3
5.805800E0,3.086830E-1,1.175561E-2,2.777311E-1,-1.678207E-3
5.839167E0,3.067929E-1,1.162643E-2,2.755138E-1,-1.016136E-3
5.872533E0,3.048858E-1,1.123407E-2,2.732080E-1,-4.160349E-4
5.905900E0,3.029147E-1,1.101420E-2,2.709439E-1,2.378284E-4
5.939267E0,3.009548E-1,1.050013E-2,2.687282E-1,7.947359E-4
5.972633E0,2.989427E-1,1.011447E-2,2.664983E-1,1.342010E-3
6.006000E0,2.969601E-1,1.016276E-2,2.643025E-1,1.867886E-3
6.039367E0,2.949196E-1,9.929750E-3,2.620090E-1,2.336805E-3
6.072733E0,2.929309E-1,9.839624E-3,2.597239E-1,2.700230E-3
6.106100E0,2.908954E-1,9.504084E-3,2.574949E-1,3.104911E-3
6.139467E0,2.889382E-1,9.150640E-3,2.552405E-1,3.566189E-3
6.172833E0,2.868530E-1,8.968157E-3,2.529767E-1,3.824534E-3
6.206200E0,2.847487E-1,8.524134E-3,2.506923E-1,4.198666E-3
6.239567E0,2.826744E-1,8.118161E-3,2.484159E-1,4.470709E-3
6.272933E0,2.805455E-1,7.663484E-3,2.461234E-1,4.704072E-3
6.306300E0,2.784299E-1,7.153522E-3,2.438390E-1,5.004816E-3
6.339667E0,2.762909E-1,6.657898E-3,2.415601E-1,5.075778E-3
6.373033E0,2.741524E-1,6.129025E-3,2.393089E-1,5.265559E-3
6.406400E0,2.718672E-1,5.523350E-3,2.370252E-1,5.385160E-3
6.439767E0,2.697914E-1,4.881156E-3,2.347114E-1,5.412690E-3
6.473133E0,2.674727E-1,4.251355E-3,2.324353E-1,5.432486E-3
6.506500E0,2.653667E-1,3.538161E-3,2.301077E-1,5.434170E-3
6.539867E0,2.630898E-1,2.835528E-3,2.277866E-1,5.387252E-3
6.573233E0,2.608207E-1,1.877844E-3,2.254650E-1,5.293410E-3
6.606600E0,2.585547E-1,1.092664E-3,2.232281E-1,5.166872E-3
6.639967E0,2.563002E-1,2.275512E-4,2.209184E-1,5.046941E-3
6.673333E0,2.540846E-1,-7.151565E-4,2.186538E-1,4.611331E-3
6.706700E0,2.516294E-1,-1.773705E-3,2.162899E-1,4.417339E-3
6.740067E0,2.494137E-1,-2.799299E-3,2.139343E-1,4.217408E-3
6.773433E0,2.468996E-1,-3.951114E-3,2.115993E-1,3.729271E-3
6.806800E0,2.446346E-1,-5.007194E-3,2.091978E-1,3.370083E-3
6.840167E0,2.421187E-1,-6.167502E-3,2.067692E-1,2.854737E-3
6.873533E0,2.396314E-1,-7.452683E-3,2.043324E-1,2.550812E-3
6.906900E0,2.372976E-1,-8.549372E-3,2.019683E-1,2.039330E-3
6.940267E0,2.347639E-1,-9.769282E-3,1.995480E-1,1.649314E-3
6.973633E0,2.322489E-1,-1.111146E-2,1.971432E-1,1.047233E-3
7.007000E0,2.297623E-1,-1.232002E-2,1.946363E-1,4.949487E-4
7.040367E0,2.272599E-1,-1.364519E-2,1.922943E-1,-1.254509E-5
7.073733E0,2.247667E-1,-1.505716E-2,1.897930E-1,-6.587342E-4
7.107100E0,2.220728E-1,-1.643511E-2,1.873749E-1,-1.395475E-3
7.140467E0,2.195191E-1,-1.791397E-2,1.848799E-1,-1.992235E-3
7.173833E0,2.169730E-1,-1.938216E-2,1.824503E-1,-2.726067E-3
7.207200E0,2.142776E-1,-2.084590E-2,1.799367E-1,-3.419796E-3
7.240567E0,2.117543E-1,-2.245682E-2,1.774153E-1,-4.230546E-3
7.273933E0,2.090238E-1,-2.395171E-2,1.749094E-1,-4.984962E-3
7.307300E0,2.063390E-1,-2.566317E-2,1.727006E-1,-5.877097E-3
7.340667E0,2.034847E-1,-2.730893E-2,1.702920E-1,-6.763613E-3
7.374033E0,2.007378E-1,-2.903233E-2,1.677336E-1,-7.730599E-3
7.407400E0,1.979540E-1,-3.076448E-2,1.652975E-1,-8.596276E-3
7.440767E0,1.952421E-1,-3.252233E-2,1.628428E-1,-9.589207E-3
7.474133E0,1.925309E-1,-3.431256E-2,1.606134E-1,-1.075650E-2
7.507500E0,1.896117E-1,-3.608057E-2,1.581510E-1,-1.196537E-2
7.540867E0,1.869032E-1,-3.794559E-2,1.556558E-1,-1.305712E-2
7.574233E0,1.839958E-1,-3.977918E-2,1.532032E-1,-1.443509E-2
7.607600E0,1.812632E-1,-4.172330E-2,1.507786E-1,-1.567692E-2
7.640967E0,1.783449E-1,-4.359447E-2,1.484020E-1,-1.705080E-2
7.674333E0,1.754649E-1,-4.560248E-2,1.459654E-1,-1.845369E-2
7.707700E0,,,1.435033E-1,-1.986931E-2
7.741067E0,,,1.411411E-1,-2.131228E-2
7.774433E0,,,1.386429E-1,-2.288152E-2
7.807800E0,,,1.363032E-1,-2.434016E-2
7.841167E0,,,1.338646E-1,-2.602257E-2
7.874533E0,,,1.314824E-1,-2.759166E-2
7.907900E0,,,1.290541E-1,-2.929542E-2
7.941267E0,,,1.268294E-1,-3.098584E-2
7.974633E0,,,1.243779E-1,-3.278286E-2
8.008000E0,,,1.220264E-1,-3.455528E-2
8.041367E0,,,1.196588E-1,-3.646751E-2
8.074733E0,,,1.173210E-1,-3.841519E-2
8.108100E0,,,1.149915E-1,-4.037331E-2
8.141467E0,,,1.126001E-1,-4.240280E-2
8.174833E0,,,1.103847E-1,-4.453013E-2
8.208200E0,,,1.080506E-1,-4.655021E-2
8.241567E0,,,1.056491E-1,-4.880314E-2
8.274933E0,,,1.033462E-1,-5.094982E-2
8.308300E0,,,1.010708E-1,-5.320486E-2
8.341667E0,,,9.879168E-2,-5.546674E-2
8.375033E0,,,9.652520E-2,-5.786301E-2
8.408400E0,,,9.419884E-2,-6.034587E-2
8.441767E0,,,9.188982E-2,-6.285420E-2
8.475133E0,,,8.959388E-2,-6.538512E-2
8.508500E0,,,8.727593E-2,-6.795361E-2
8.541867E0,,,8.489923E-2,-7.053657E-2
8.575233E0,,,8.265529E-2,-7.314105E-2
8.608600E0,,,8.023084E-2,-7.588627E-2
8.641967E0,,,7.798375E-2,-7.872346E-2
8.675333E0,,,7.572146E-2,-8.152260E-2
8.708700E0,,,7.333344E-2,-8.445631E-2
8.742067E0,,,7.104059E-2,-8.737008E-2
8.775433E0,,,6.887729E-2,-9.039122E-2
8.808800E0,,,6.652216E-2,-9.338734E-2
8.842167E0,,,6.433055E-2,-9.653115E-2
8.875533E0,,,6.195154E-2,-9.957364E-2
8.908900E0,,,5.972194E-2,-1.028296E-1
8.942267E0,,,5.743952E-2,-1.060904E-1
8.975633E0,,,5.520336E-2,-1.093907E-1
9.009000E0,,,5.291104E-2,-1.127552E-1
9.042367E0,,,5.062043E-2,-1.161197E-1
9.075733E0,,,4.835146E-2,-1.196140E-1
