micros,encoder
2516584.00,	 1.0000000000
2519988.00,	 16382.0000000000
2523552.00,	 16383.0000000000
2527120.00,	 4.0000000000
2530520.00,	 2.0000000000
2533916.00,	 2.0000000000
2537324.00,	 16381.0000000000
2540896.00,	 16383.0000000000
2544456.00,	 16383.0000000000
2548024.00,	 2.0000000000
2551420.00,	 0.0000000000
2554856.00,	 0.0000000000
2558288.00,	 1.0000000000
2561688.00,	 0.0000000000
2565128.00,	 2.0000000000
2568524.00,	 16382.0000000000
2572080.00,	 0.0000000000
2575516.00,	 0.0000000000
2578940.00,	 1.0000000000
2582340.00,	 16383.0000000000
2585912.00,	 2.0000000000
2589304.00,	 1.0000000000
2592712.00,	 0.0000000000
2596144.00,	 1.0000000000
2599540.00,	 1.0000000000
2602944.00,	 1.0000000000
2606348.00,	 0.0000000000
2609776.00,	 16382.0000000000
2613352.00,	 3.0000000000
2616748.00,	 16383.0000000000
2620316.00,	 0.0000000000
2623748.00,	 0.0000000000
2627176.00,	 1.0000000000
2630580.00,	 1.0000000000
2633980.00,	 1.0000000000
2637376.00,	 4.0000000000
2640776.00,	 0.0000000000
2644212.00,	 16381.0000000000
2647768.00,	 2.0000000000
2651176.00,	 1.0000000000
2654572.00,	 1.0000000000
2657968.00,	 16383.0000000000
2661540.00,	 1.0000000000
2664936.00,	 0.0000000000
2668368.00,	 0.0000000000
2671804.00,	 16383.0000000000
2675364.00,	 0.0000000000
2678800.00,	 2.0000000000
2682192.00,	 16383.0000000000
2685752.00,	 1.0000000000
2689160.00,	 0.0000000000
2692584.00,	 16383.0000000000
2696148.00,	 3.0000000000
2699548.00,	 1.0000000000
2702944.00,	 2.0000000000
2706348.00,	 16382.0000000000
2709912.00,	 16383.0000000000
2713480.00,	 1.0000000000
2716888.00,	 16383.0000000000
2720444.00,	 1.0000000000
2723852.00,	 1.0000000000
2727244.00,	 16383.0000000000
2730800.00,	 1.0000000000
2734204.00,	 0.0000000000
2737628.00,	 2.0000000000
2741028.00,	 2.0000000000
2744436.00,	 2.0000000000
2747828.00,	 2.0000000000
2751232.00,	 1.0000000000
