t,Ax,Ay,Bx,By
4.037367E0,1.786325E-1,-5.405012E-2,1.987419E-1,-8.766443E-2
4.070733E0,1.788700E-1,-5.412788E-2,1.989281E-1,-8.767177E-2
4.104100E0,1.791440E-1,-5.390845E-2,1.993673E-1,-8.766948E-2
4.137467E0,1.793835E-1,-5.395386E-2,1.993631E-1,-8.761893E-2
4.170833E0,1.795167E-1,-5.388821E-2,1.995376E-1,-8.768588E-2
4.204200E0,1.796652E-1,-5.396830E-2,1.994978E-1,-8.765999E-2
4.237567E0,1.799229E-1,-5.385587E-2,1.995359E-1,-8.760486E-2
4.270933E0,1.800043E-1,-5.379218E-2,1.995519E-1,-8.759488E-2
4.304300E0,1.802344E-1,-5.379106E-2,1.995306E-1,-8.773169E-2
4.337667E0,1.803729E-1,-5.377881E-2,1.996139E-1,-8.763344E-2
4.371033E0,1.804718E-1,-5.383395E-2,1.996601E-1,-8.764055E-2
4.404400E0,1.806287E-1,-5.355837E-2,1.996553E-1,-8.781142E-2
4.437767E0,1.808219E-1,-5.344301E-2,2.001079E-1,-8.768876E-2
4.471133E0,1.809151E-1,-5.336152E-2,2.001604E-1,-8.762566E-2
4.504500E0,1.810942E-1,-5.341693E-2,2.002167E-1,-8.763323E-2
4.537867E0,1.811486E-1,-5.334639E-2,2.002436E-1,-8.760220E-2
4.571233E0,1.811444E-1,-5.345666E-2,2.001418E-1,-8.764615E-2
4.604600E0,1.811122E-1,-5.341052E-2,2.002968E-1,-8.740879E-2
4.637967E0,1.810685E-1,-5.330067E-2,2.002208E-1,-8.756416E-2
4.671333E0,1.812014E-1,-5.307874E-2,2.003374E-1,-8.720905E-2
4.704700E0,1.812405E-1,-5.285704E-2,2.001932E-1,-8.734324E-2
4.738067E0,1.813531E-1,-5.264249E-2,2.002780E-1,-8.703060E-2
4.771433E0,1.814398E-1,-5.230272E-2,2.004512E-1,-8.687659E-2
4.804800E0,1.814503E-1,-5.238787E-2,2.003750E-1,-8.653052E-2
4.838167E0,1.815408E-1,-5.230497E-2,2.003119E-1,-8.638812E-2
4.871533E0,1.815752E-1,-5.214100E-2,2.003514E-1,-8.651436E-2
4.904900E0,1.815459E-1,-5.214269E-2,2.003466E-1,-8.632102E-2
4.938267E0,1.815714E-1,-5.208071E-2,2.003110E-1,-8.611082E-2
4.971633E0,1.816773E-1,-5.176195E-2,2.004439E-1,-8.610148E-2
5.005000E0,1.817134E-1,-5.156147E-2,2.003482E-1,-8.601779E-2
5.038367E0,1.817945E-1,-5.134847E-2,2.004541E-1,-8.589690E-2
5.071733E0,1.818636E-1,-5.118068E-2,2.002936E-1,-8.562910E-2
5.105100E0,1.819625E-1,-5.095385E-2,2.003258E-1,-8.545192E-2
5.138467E0,1.819978E-1,-5.092686E-2,2.002294E-1,-8.528088E-2
5.171833E0,1.821124E-1,-5.094358E-2,2.004780E-1,-8.519675E-2
5.205200E0,1.822039E-1,-5.071861E-2,2.004178E-1,-8.514237E-2
5.238567E0,1.822362E-1,-5.046400E-2,2.003648E-1,-8.520363E-2
5.271933E0,1.823012E-1,-5.027111E-2,2.003266E-1,-8.517286E-2
5.305300E0,1.822684E-1,-5.026026E-2,2.002979E-1,-8.484760E-2
5.338667E0,1.822633E-1,-5.021867E-2,2.003936E-1,-8.505581E-2
5.372033E0,1.821976E-1,-5.016435E-2,2.003522E-1,-8.475638E-2
5.405400E0,1.822483E-1,-5.015968E-2,2.002701E-1,-8.479976E-2
5.438767E0,1.822679E-1,-5.020793E-2,2.002454E-1,-8.450463E-2
5.472133E0,1.822676E-1,-5.021275E-2,2.003846E-1,-8.440128E-2
5.505500E0,1.823139E-1,-4.999476E-2,2.003823E-1,-8.420701E-2
5.538867E0,1.823812E-1,-4.996463E-2,2.003707E-1,-8.440212E-2
5.572233E0,1.823805E-1,-4.982451E-2,2.006097E-1,-8.434637E-2
5.605600E0,1.824183E-1,-4.979302E-2,2.004945E-1,-8.442946E-2
5.638967E0,1.824539E-1,-4.966133E-2,2.006470E-1,-8.439576E-2
5.672333E0,1.824273E-1,-4.972369E-2,2.007427E-1,-8.434816E-2
5.705700E0,1.824042E-1,-4.985134E-2,2.005453E-1,-8.461467E-2
5.739067E0,1.824019E-1,-4.994068E-2,2.005548E-1,-8.436267E-2
5.772433E0,1.824105E-1,-4.989449E-2,2.006712E-1,-8.440086E-2
5.805800E0,1.823114E-1,-4.986606E-2,2.006227E-1,-8.440750E-2
5.839167E0,1.824442E-1,-4.987275E-2,2.007492E-1,-8.450006E-2
5.872533E0,1.824363E-1,-4.987989E-2,2.008308E-1,-8.446854E-2
5.905900E0,1.825114E-1,-4.987465E-2,2.007689E-1,-8.448051E-2
5.939267E0,1.826088E-1,-4.991438E-2,2.007793E-1,-8.448704E-2
5.972633E0,1.826351E-1,-4.985129E-2,2.007289E-1,-8.443646E-2
6.006000E0,1.826879E-1,-4.985299E-2,2.007949E-1,-8.441288E-2
6.039367E0,1.826338E-1,-4.990680E-2,2.007866E-1,-8.449834E-2
6.072733E0,1.827278E-1,-4.998328E-2,2.007496E-1,-8.457196E-2
6.106100E0,1.826973E-1,-4.999732E-2,2.007896E-1,-8.459214E-2
6.139467E0,1.826318E-1,-4.996700E-2,2.008321E-1,-8.457653E-2
6.172833E0,1.827194E-1,-5.006774E-2,2.010802E-1,-8.512791E-2
6.206200E0,1.827080E-1,-5.023366E-2,2.008989E-1,-8.465881E-2
6.239567E0,1.826798E-1,-5.028411E-2,2.008074E-1,-8.484073E-2
