force,angle
-0.6518,0.2942
-0.7044,0.1404
-0.6869,-0.0573
-0.6284,-0.3650
-0.6225,-0.4529
-0.7278,-0.4309
-0.7804,-0.5407
-1.0845,-0.0793
-1.2950,0.4261
-1.5464,0.7776
-1.8797,1.4148
-2.1136,1.7664
-2.3650,2.2278
-2.7100,2.7112
-3.0024,3.4143
-3.4760,4.4031
-3.9438,5.5677
-4.3706,6.7981
-4.7390,7.7210
-5.2009,8.5120
-5.5459,9.1272
-5.8850,9.4568
-6.2651,9.6106
-6.6393,9.9402
-6.9668,10.5555
-7.1890,11.3025
-7.2825,11.5662
-7.2299,11.5882
-7.0428,11.4344
-6.7095,10.9070
-6.3353,10.2918
-5.9201,9.4568
-5.4407,8.4900
-5.0021,7.5013
-4.4934,6.3806
-4.0022,5.1502
-3.3707,3.9856
-2.8562,2.7332
-2.2130,1.6785
-1.5055,0.7556
-0.9617,0.1184
-0.6693,-0.1452
-0.5641,-0.2112
-0.5933,-0.2331
-0.6225,-0.1892
-0.6576,-0.2331
-0.6986,-0.4089
-0.7336,-0.1672
-0.9149,-0.1672
-1.1137,-0.1672
-1.2833,0.3162
-1.6634,0.4920
-1.8739,1.1292
-2.1721,1.6785
-2.5287,2.2278
-2.8796,2.8211
-3.3240,3.3924
-3.6865,4.1394
-4.2010,5.1502
-4.5753,6.3367
-4.9729,7.6770
-5.4114,9.0393
-5.8266,9.9842
-6.2827,10.7971
-6.6276,11.2805
-6.9902,11.6101
-7.1773,11.9617
-7.3585,11.9617
-7.3761,12.0716
-7.2533,12.2034
-7.0486,11.9837
-6.7387,11.7859
-6.4522,11.2146
-6.0312,10.4236
-5.6570,9.4348
-5.1775,8.4680
-4.7565,7.3694
-4.2186,6.2268
-3.7333,5.0623
-3.2713,3.6341
-2.5638,2.4695
-1.9616,1.4148
-1.1722,0.6018
-0.7512,0.0745
-0.6167,0.0305
-0.6342,0.0745
-0.6927,-0.1013
-0.7044,-0.1233
-0.7103,-0.0134
-0.7687,-0.1233
-0.8798,0.0086
-1.0435,0.0525
-1.3067,0.2063
-1.4704,0.4041
-1.7452,0.8435
-2.0493,1.2171
-2.3299,1.6565
-2.7159,2.4695
-3.1310,3.0628
-3.6806,3.9417
-4.0958,4.8426
